"id","time","username","sensor","value1","value2","value3"
44217,"2015-06-17 16:26:18","0AYLJ4X3T7","1",0.9576807,2.7581203,9.021352
44221,"2015-06-17 16:26:18","0AYLJ4X3T7","1",0.5363012,3.371036,8.791509
44225,"2015-06-17 16:26:19","0AYLJ4X3T7","1",0.47884035,3.217807,8.90643
44229,"2015-06-17 16:26:19","0AYLJ4X3T7","1",0.2873042,3.3901896,8.983045
44233,"2015-06-17 16:26:19","0AYLJ4X3T7","1",0.40222588,3.1986535,8.772355
44237,"2015-06-17 16:26:20","0AYLJ4X3T7","1",0.6512229,3.064578,9.11712
44243,"2015-06-17 16:26:20","0AYLJ4X3T7","1",0.78529817,2.4708161,9.423578
44247,"2015-06-17 16:26:20","0AYLJ4X3T7","1",1.1492168,2.4708161,9.097966
44251,"2015-06-17 16:26:20","0AYLJ4X3T7","1",0.9959879,2.719813,8.983045
44255,"2015-06-17 16:26:20","0AYLJ4X3T7","1",0.9576807,2.815581,9.002198
44259,"2015-06-17 16:26:21","0AYLJ4X3T7","1",1.0342951,2.7964275,9.040505
44263,"2015-06-17 16:26:21","0AYLJ4X3T7","1",1.1683705,2.834735,9.11712
44268,"2015-06-17 16:26:21","0AYLJ4X3T7","1",1.0151415,2.873042,8.963891
44272,"2015-06-17 16:26:21","0AYLJ4X3T7","1",1.1109096,2.9113493,9.136273
44276,"2015-06-17 16:26:21","0AYLJ4X3T7","1",0.9768343,3.0262709,8.90643
44280,"2015-06-17 16:26:22","0AYLJ4X3T7","1",1.091756,2.9879637,8.983045
44284,"2015-06-17 16:26:22","0AYLJ4X3T7","1",1.1300632,2.9496565,8.963891
44288,"2015-06-17 16:26:22","0AYLJ4X3T7","1",1.283292,2.7581203,9.193734
44292,"2015-06-17 16:26:22","0AYLJ4X3T7","1",1.2066777,2.7964275,9.078813
44296,"2015-06-17 16:26:22","0AYLJ4X3T7","1",1.2066777,2.873042,9.002198
44300,"2015-06-17 16:26:23","0AYLJ4X3T7","1",1.1683705,2.815581,9.078813
44304,"2015-06-17 16:26:23","0AYLJ4X3T7","1",1.0151415,2.777274,9.155427
44308,"2015-06-17 16:26:23","0AYLJ4X3T7","1",1.1109096,2.7581203,9.040505
44313,"2015-06-17 16:26:23","0AYLJ4X3T7","1",1.1683705,2.7006595,9.040505
44317,"2015-06-17 16:26:24","0AYLJ4X3T7","1",1.1109096,2.7581203,9.059659
44321,"2015-06-17 16:26:24","0AYLJ4X3T7","1",1.1492168,2.7581203,9.002198
44325,"2015-06-17 16:26:24","0AYLJ4X3T7","1",1.0726024,2.7389667,9.021352
44329,"2015-06-17 16:26:24","0AYLJ4X3T7","1",1.091756,2.6048915,9.174581
44333,"2015-06-17 16:26:24","0AYLJ4X3T7","1",1.0342951,2.681506,9.193734
44337,"2015-06-17 16:26:25","0AYLJ4X3T7","1",0.8619126,2.834735,9.002198
44341,"2015-06-17 16:26:25","0AYLJ4X3T7","1",0.80445176,2.8921957,8.963891
44345,"2015-06-17 16:26:25","0AYLJ4X3T7","1",0.34476504,3.122039,9.040505
44349,"2015-06-17 16:26:25","0AYLJ4X3T7","1",0.63206923,2.8538885,8.944737
44353,"2015-06-17 16:26:25","0AYLJ4X3T7","1",-0.05746084,3.3518825,8.963891
