"id","time","username","sensor","value1","value2","value3"
71868,"2015-06-18 15:38:16","YJLDC76AR6","1",0.93852705,5.171476,7.833828
71872,"2015-06-18 15:38:21","YJLDC76AR6","1",0.82360536,5.2480903,7.8529816
71876,"2015-06-18 15:38:26","YJLDC76AR6","1",0.8619126,5.2289367,7.872135
71880,"2015-06-18 15:38:31","YJLDC76AR6","1",0.82360536,5.2289367,7.8912888
71885,"2015-06-18 15:38:36","YJLDC76AR6","1",0.93852705,5.171476,7.8529816
71890,"2015-06-18 15:38:41","YJLDC76AR6","1",1.1109096,4.673482,8.293514
71894,"2015-06-18 15:38:47","YJLDC76AR6","1",0.8619126,4.596867,8.331821
71899,"2015-06-18 15:38:52","YJLDC76AR6","1",0.5363012,5.171476,7.8912888
71903,"2015-06-18 15:38:57","YJLDC76AR6","1",0.6512229,4.9416323,8.025364
71908,"2015-06-18 15:39:02","YJLDC76AR6","1",0.7661445,4.76925,8.063671
71913,"2015-06-18 15:39:07","YJLDC76AR6","1",0.93852705,4.55856,8.197746
71918,"2015-06-18 15:39:12","YJLDC76AR6","1",1.1300632,4.3287168,8.236053
71924,"2015-06-18 15:39:18","YJLDC76AR6","1",1.0534488,4.405331,8.42759
71929,"2015-06-18 15:39:23","YJLDC76AR6","1",1.1492168,4.3478703,8.561666
71933,"2015-06-18 15:39:28","YJLDC76AR6","1",1.0726024,4.309563,8.465898
71937,"2015-06-18 15:39:33","YJLDC76AR6","1",0.9959879,4.5202527,8.255207
71942,"2015-06-18 15:39:38","YJLDC76AR6","1",1.283292,4.8458643,7.8529816
71947,"2015-06-18 15:39:43","YJLDC76AR6","1",1.1683705,4.060566,8.7532015
71950,"2015-06-18 15:39:48","YJLDC76AR6","1",1.0534488,4.213795,8.504205
71955,"2015-06-18 15:39:53","YJLDC76AR6","1",1.4173675,2.7006595,9.595961
71960,"2015-06-18 15:39:58","YJLDC76AR6","1",1.1109096,3.4476504,8.791509
71965,"2015-06-18 15:40:03","YJLDC76AR6","1",0.82360536,3.5817258,8.791509
71971,"2015-06-18 15:40:09","YJLDC76AR6","1",1.3599066,3.1986535,8.983045
71976,"2015-06-18 15:40:14","YJLDC76AR6","1",0.82360536,3.1603463,9.136273
71980,"2015-06-18 15:40:19","YJLDC76AR6","1",1.436521,2.6240451,9.212888
71985,"2015-06-18 15:40:24","YJLDC76AR6","1",1.0342951,3.620033,8.944737
71989,"2015-06-18 15:40:29","YJLDC76AR6","1",0.9576807,3.2944214,8.90643
71993,"2015-06-18 15:40:34","YJLDC76AR6","1",1.1109096,2.930503,9.059659
71997,"2015-06-18 15:40:39","YJLDC76AR6","1",1.1492168,3.0454245,9.040505
72002,"2015-06-18 15:40:44","YJLDC76AR6","1",1.2258313,3.0454245,8.868123
72007,"2015-06-18 15:40:49","YJLDC76AR6","1",0.90021986,3.1794999,9.097966
72011,"2015-06-18 15:40:55","YJLDC76AR6","1",1.3790601,4.3287168,8.408437
72016,"2015-06-18 15:41:01","YJLDC76AR6","1",1.6089035,2.7389667,8.868123
72021,"2015-06-18 15:41:06","YJLDC76AR6","1",0.5554548,3.2944214,8.848969
72026,"2015-06-18 15:41:11","YJLDC76AR6","1",0.47884035,4.7500963,8.0445175
72031,"2015-06-18 15:41:16","YJLDC76AR6","1",0.5746084,4.2904096,7.9870567
72036,"2015-06-18 15:41:21","YJLDC76AR6","1",0.30645782,4.903325,7.967903
72041,"2015-06-18 15:41:26","YJLDC76AR6","1",0.22984336,4.4244847,8.236053
72047,"2015-06-18 15:41:31","YJLDC76AR6","1",0.63206923,4.6351743,8.178593
72051,"2015-06-18 15:41:37","YJLDC76AR6","1",0.5554548,4.2521024,8.523358
72055,"2015-06-18 15:41:42","YJLDC76AR6","1",0.59376204,4.060566,8.504205
72060,"2015-06-18 15:41:47","YJLDC76AR6","1",0.59376204,4.232949,8.408437
72065,"2015-06-18 15:41:52","YJLDC76AR6","1",1.1492168,4.8458643,8.1402855
72070,"2015-06-18 15:41:57","YJLDC76AR6","1",1.0151415,4.711789,8.121132
72074,"2015-06-18 15:42:02","YJLDC76AR6","1",1.091756,4.5777135,8.101978
72078,"2015-06-18 15:42:08","YJLDC76AR6","1",2.030283,3.86903,9.002198
72083,"2015-06-18 15:42:13","YJLDC76AR6","1",1.685518,3.7349546,8.887277
72087,"2015-06-18 15:42:18","YJLDC76AR6","1",1.7812861,3.3135753,9.021352
72092,"2015-06-18 15:42:23","YJLDC76AR6","1",1.8770541,3.0262709,9.002198
72098,"2015-06-18 15:42:28","YJLDC76AR6","1",2.2026656,3.3901896,8.791509
72102,"2015-06-18 15:42:33","YJLDC76AR6","1",0.9768343,4.405331,8.37013
72107,"2015-06-18 15:42:39","YJLDC76AR6","1",0.9576807,4.6351743,8.178593
72112,"2015-06-18 15:42:44","YJLDC76AR6","1",0.63206923,4.6926355,8.159439
72116,"2015-06-18 15:42:49","YJLDC76AR6","1",0.7469909,4.7500963,8.178593
72120,"2015-06-18 15:42:54","YJLDC76AR6","1",0.842759,4.673482,8.159439
72124,"2015-06-18 15:42:59","YJLDC76AR6","1",1.091756,4.309563,8.465898
72128,"2015-06-18 15:43:04","YJLDC76AR6","1",1.1683705,4.2904096,8.42759
72133,"2015-06-18 15:43:09","YJLDC76AR6","1",0.8619126,4.405331,8.293514
72137,"2015-06-18 15:43:14","YJLDC76AR6","1",1.1492168,3.8498764,8.542512
72141,"2015-06-18 15:43:19","YJLDC76AR6","1",1.0151415,4.3287168,8.312668
72146,"2015-06-18 15:43:24","YJLDC76AR6","1",0.9959879,4.175488,8.6574335
72151,"2015-06-18 15:43:30","YJLDC76AR6","1",1.2258313,3.620033,8.90643
72156,"2015-06-18 15:43:35","YJLDC76AR6","1",1.1875241,4.5777135,8.350976
72160,"2015-06-18 15:43:40","YJLDC76AR6","1",1.2258313,4.7884035,8.101978
72165,"2015-06-18 15:43:45","YJLDC76AR6","1",1.6089035,4.2904096,8.025364
72170,"2015-06-18 15:43:50","YJLDC76AR6","1",1.9919758,3.6008794,8.810662
72175,"2015-06-18 15:43:55","YJLDC76AR6","1",1.8195933,3.5625722,8.772355
72179,"2015-06-18 15:44:01","YJLDC76AR6","1",1.6089035,3.3901896,8.810662
72184,"2015-06-18 15:44:06","YJLDC76AR6","1",1.436521,3.6008794,8.772355
72188,"2015-06-18 15:44:11","YJLDC76AR6","1",1.3599066,3.6391866,8.791509
72192,"2015-06-18 15:44:16","YJLDC76AR6","1",1.2641385,3.7541082,8.7532015
72196,"2015-06-18 15:44:21","YJLDC76AR6","1",1.4939818,3.4476504,8.90643
72201,"2015-06-18 15:44:26","YJLDC76AR6","1",1.3790601,3.7541082,8.695741
72206,"2015-06-18 15:44:32","YJLDC76AR6","1",1.0151415,4.1371803,8.7532015
72214,"2015-06-18 15:44:44","YJLDC76AR6","1",1.1683705,4.673482,8.312668
72220,"2015-06-18 15:44:49","YJLDC76AR6","1",1.5705963,3.3327289,8.714894
72225,"2015-06-18 15:44:54","YJLDC76AR6","1",1.0726024,3.7732618,8.523358
72229,"2015-06-18 15:44:59","YJLDC76AR6","1",0.9768343,4.3287168,8.42759
72234,"2015-06-18 15:45:04","YJLDC76AR6","1",1.4173675,4.175488,8.810662
72239,"2015-06-18 15:45:10","YJLDC76AR6","1",1.0534488,4.3861775,8.408437
72244,"2015-06-18 15:45:15","YJLDC76AR6","1",1.5514427,3.7924154,8.599973
